playerid,activity_date,purchases,gameends
11938422,2017-04-20,0,10
31364321,2017-04-20,0,9
27299328,2017-04-20,0,7
47090474,2017-04-20,0,10
41113585,2017-04-20,0,17
46759667,2017-04-20,0,8
560809,2017-04-20,0,9
47132431,2017-04-20,0,14
17491287,2017-04-20,0,39
40934759,2017-04-20,0,8
33554820,2017-04-20,0,11
24632835,2017-04-20,2,10
20172983,2017-04-20,0,15
43031450,2017-04-20,0,5
12139148,2017-04-20,0,9
36879780,2017-04-20,0,15
840679,2017-04-20,0,10
8463466,2017-04-20,0,33
30802896,2017-04-20,0,13
25814082,2017-04-20,0,16
43186334,2017-04-20,0,25
20168530,2017-04-20,0,10
19931961,2017-04-20,0,8
2547845,2017-04-20,0,12
7349282,2017-04-20,0,9
26284205,2017-04-20,0,18
28914631,2017-04-20,0,34
20690636,2017-04-20,0,6
36487608,2017-04-20,0,11
47546240,2017-04-20,0,3
11873852,2017-04-20,0,8
39087327,2017-04-20,0,17
24528331,2017-04-20,0,11
14959607,2017-04-20,0,9
10551139,2017-04-20,0,12
28688137,2017-04-20,0,4
5594534,2017-04-20,0,19
40141823,2017-04-20,0,13
13156157,2017-04-20,0,13
10332207,2017-04-20,0,24
39185385,2017-04-20,0,13
26067870,2017-04-20,0,27
31103734,2017-04-20,0,7
40168170,2017-04-20,0,58
41142882,2017-04-20,0,18
13998756,2017-04-20,0,8
15485463,2017-04-20,0,8
20274943,2017-04-20,0,10
47113385,2017-04-20,0,12
28235875,2017-04-20,0,11
12008694,2017-04-20,0,14
20102479,2017-04-20,0,12
43019952,2017-04-20,0,7
16135199,2017-04-20,0,14
44132671,2017-04-20,0,11
39015333,2017-04-20,0,18
19040163,2017-04-20,0,13
24018587,2017-04-20,0,9
4134799,2017-04-20,0,12
30311088,2017-04-20,0,14
17041607,2017-04-20,0,19
47005267,2017-04-20,0,7
16087047,2017-04-20,0,9
33161660,2017-04-20,0,12
41010186,2017-04-20,0,5
250689,2017-04-20,0,15
18116867,2017-04-20,0,76
43057245,2017-04-20,0,21
26048870,2017-04-20,0,19
14350794,2017-04-20,0,12
40346936,2017-04-20,0,10
24459351,2017-04-20,0,9
2416885,2017-04-20,0,8
9597073,2017-04-20,0,14
30177591,2017-04-20,0,8
35064852,2017-04-20,0,7
39149927,2017-04-20,0,31
20853565,2017-04-20,0,11
16664801,2017-04-20,0,8
28645239,2017-04-20,0,8
28036648,2017-04-20,0,6
40199174,2017-04-20,0,4
41238300,2017-04-20,0,6
40521427,2017-04-20,0,5
21974014,2017-04-20,0,65
43626543,2017-04-20,0,5
39330707,2017-04-20,0,7
47263806,2017-04-20,0,29
23101064,2017-04-20,1,5
19692367,2017-04-20,0,11
20905641,2017-04-20,0,5
47213853,2017-04-20,0,17
23639854,2017-04-20,0,14
40455242,2017-04-20,0,39
29031787,2017-04-20,0,11
40252838,2017-04-20,0,16
37829957,2017-04-20,0,11
31020325,2017-04-20,0,13
41041873,2017-04-20,0,27
9515522,2017-04-20,0,7
23871410,2017-04-20,0,46
40493509,2017-04-20,0,14
43894061,2017-04-20,0,4
1162173,2017-04-20,0,8
11514863,2017-04-20,0,7
36476201,2017-04-20,0,21
15665453,2017-04-20,0,10
30608577,2017-04-20,0,9
32315779,2017-04-20,0,7
36960172,2017-04-20,0,21
41665146,2017-04-20,0,36
47620651,2017-04-20,0,11
40057178,2017-04-20,0,7
22192368,2017-04-20,0,6
28332040,2017-04-20,0,8
35836977,2017-04-20,0,9
37284483,2017-04-20,0,18
25486693,2017-04-20,0,14
40598844,2017-04-20,0,11
23225349,2017-04-20,0,5
36410844,2017-04-20,0,7
46230290,2017-04-20,0,12
33132264,2017-04-20,0,11
34007695,2017-04-20,0,3
31009625,2017-04-20,0,8
31629927,2017-04-20,0,13
23392964,2017-04-20,1,10
14331321,2017-04-20,0,11
9037081,2017-04-20,0,48
37918444,2017-04-20,0,9
43780660,2017-04-20,0,17
35420587,2017-04-20,0,12
43867069,2017-04-20,0,11
23765488,2017-04-20,0,12
27567611,2017-04-20,0,7
40192770,2017-04-20,0,12
39862513,2017-04-20,0,14
16964699,2017-04-20,0,18
44454641,2017-04-20,0,13
43093746,2017-04-20,0,14
40149680,2017-04-20,0,14
32584046,2017-04-20,0,8
40361466,2017-04-20,0,9
13281294,2017-04-20,0,15
28326604,2017-04-20,0,14
39176889,2017-04-20,0,5
41276775,2017-04-20,0,9
27232813,2017-04-20,0,13
47171351,2017-04-20,0,25
12132423,2017-04-20,0,11
41539970,2017-04-20,0,6
47072261,2017-04-20,0,9
8523386,2017-04-20,0,12
19264225,2017-04-20,0,6
18129813,2017-04-20,0,17
43020884,2017-04-20,0,4
25085742,2017-04-20,0,16
13270846,2017-04-20,0,6
47550089,2017-04-20,0,18
24119918,2017-04-20,0,29
11022492,2017-04-20,0,16
47051860,2017-04-20,0,24
33249933,2017-04-20,0,24
33112999,2017-04-20,0,9
14135762,2017-04-20,0,64
1055346,2017-04-20,0,13
1348577,2017-04-20,0,8
26396531,2017-04-20,0,12
9948971,2017-04-20,0,64
10774374,2017-04-20,0,9
18050785,2017-04-20,0,14
47003718,2017-04-20,0,10
18672500,2017-04-20,0,9
33072494,2017-04-20,0,6
44242682,2017-04-20,0,15
28595005,2017-04-20,0,11
47025161,2017-04-20,0,11
31131354,2017-04-20,0,13
12786573,2017-04-20,0,8
40038044,2017-04-20,0,10
25094985,2017-04-20,0,15
36264912,2017-04-20,0,14
33376560,2017-04-20,0,11
37294130,2017-04-20,0,11
15163637,2017-04-20,0,10
37265907,2017-04-20,0,13
8827580,2017-04-20,0,25
47269290,2017-04-20,0,11
39348456,2017-04-20,0,25
46230804,2017-04-20,0,6
32043838,2017-04-20,0,10
47804063,2017-04-20,0,10
45193109,2017-04-20,0,29
43283840,2017-04-20,0,3
46011889,2017-04-20,0,9
41515496,2017-04-20,0,11
17651756,2017-04-20,0,17
41256328,2017-04-20,0,8
33221429,2017-04-20,1,6
5865070,2017-04-20,0,15
35723316,2017-04-20,0,10
15928671,2017-04-20,0,9
10188825,2017-04-20,0,13
21878444,2017-04-20,0,12
43152402,2017-04-20,0,13
10183942,2017-04-20,0,8
24476785,2017-04-20,0,4
23790296,2017-04-20,0,6
5279099,2017-04-20,0,18
35756426,2017-04-20,0,8
28665641,2017-04-20,0,5
27674644,2017-04-20,0,5
44110851,2017-04-20,0,8
39809637,2017-04-20,0,18
36706705,2017-04-20,0,5
45034749,2017-04-20,0,7
22597484,2017-04-20,0,65
32143742,2017-04-20,0,4
8433703,2017-04-20,0,14
47388946,2017-04-20,0,12
39317158,2017-04-20,0,7
43546384,2017-04-20,0,9
45759929,2017-04-20,0,11
44045806,2017-04-20,0,7
40362537,2017-04-20,0,33
16247824,2017-04-20,0,7
18889008,2017-04-20,0,14
20438809,2017-04-20,0,9
31981586,2017-04-20,0,6
7508750,2017-04-20,0,9
28101535,2017-04-20,0,15
5848351,2017-04-20,0,10
15880817,2017-04-20,0,9
8277309,2017-04-20,0,10
25942324,2017-04-20,0,11
35065057,2017-04-20,0,6
15739356,2017-04-20,0,29
25168117,2017-04-20,0,9
25525814,2017-04-20,0,11
35263881,2017-04-20,0,11
45119564,2017-04-20,0,9
33571659,2017-04-20,0,5
45819450,2017-04-20,0,59
21858149,2017-04-20,0,14
6376620,2017-04-20,0,12
40021407,2017-04-20,0,6
25514168,2017-04-20,0,31
21422799,2017-04-20,0,10
23493524,2017-04-20,0,14
47077818,2017-04-20,0,13
6575128,2017-04-20,0,9
21329584,2017-04-20,0,11
27542465,2017-04-20,0,15
11926246,2017-04-20,0,23
27364048,2017-04-20,0,7
47627689,2017-04-20,0,19
12847654,2017-04-20,0,7
11421885,2017-04-20,0,6
16159945,2017-04-20,0,8
7432766,2017-04-20,0,8
4158597,2017-04-20,0,15
26974746,2017-04-20,0,19
44056441,2017-04-20,0,6
12348283,2017-04-20,0,9
44041939,2017-04-20,0,15
43654883,2017-04-20,0,8
12029136,2017-04-20,0,17
9196333,2017-04-20,0,12
40090174,2017-04-20,0,6
13384661,2017-04-20,0,12
13922512,2017-04-20,0,8
18454201,2017-04-20,0,9
47163156,2017-04-20,0,6
11694067,2017-04-20,0,8
44075847,2017-04-20,0,22
14074045,2017-04-20,0,8
11312254,2017-04-20,0,10
9629214,2017-04-20,0,1
33106364,2017-04-20,0,9
43413019,2017-04-20,0,8
19171753,2017-04-20,0,12
35032225,2017-04-20,0,14
10364518,2017-04-20,0,12
41008637,2017-04-20,0,5
18075645,2017-04-20,0,10
37285433,2017-04-20,0,8
24210357,2017-04-20,0,17
12393308,2017-04-20,0,14
20949363,2017-04-20,0,8
5722208,2017-04-20,0,17
12275824,2017-04-20,0,6
40308821,2017-04-20,0,4
2997334,2017-04-20,0,5
36214248,2017-04-20,0,11
15423739,2017-04-20,0,8
14103047,2017-04-20,0,17
234539,2017-04-20,0,22
47122225,2017-04-20,0,18
6189599,2017-04-20,0,10
5266559,2017-04-20,0,5
8389625,2017-04-20,0,7
13520554,2017-04-20,0,6
25286451,2017-04-20,0,9
39811405,2017-04-20,0,20
45040226,2017-04-20,0,6
22434283,2017-04-20,0,52
19203523,2017-04-20,0,5
23037373,2017-04-20,0,10
26525292,2017-04-20,0,4
47417312,2017-04-20,0,9
5330127,2017-04-20,0,12
40234949,2017-04-20,0,14
42028223,2017-04-20,0,37
47330878,2017-04-20,0,2
36002263,2017-04-20,0,11
34092511,2017-04-20,0,7
24322043,2017-04-20,0,16
8889179,2017-04-20,0,7
17164365,2017-04-20,0,8
22462160,2017-04-20,0,10
47528400,2017-04-20,0,11
30579041,2017-04-20,0,5
20428182,2017-04-20,0,11
46165227,2017-04-20,0,12
16615323,2017-04-20,0,17
30432137,2017-04-20,0,4
7963229,2017-04-20,0,14
34044697,2017-04-20,0,15
44568820,2017-04-20,0,12
41305955,2017-04-20,0,8
5151625,2017-04-20,0,9
26097052,2017-04-20,0,8
21800549,2017-04-20,0,6
40525323,2017-04-20,0,14
43516165,2017-04-20,0,77
16917634,2017-04-20,0,5
22844644,2017-04-20,0,9
6361403,2017-04-20,0,11
27530415,2017-04-20,0,16
35163754,2017-04-20,1,22
43349494,2017-04-20,0,11
45062738,2017-04-20,0,6
11241757,2017-04-20,0,20
27394759,2017-04-20,0,13
41801307,2017-04-20,0,7
22606400,2017-04-20,0,17
36384463,2017-04-20,0,7
2760454,2017-04-20,0,7
41864639,2017-04-20,0,5
26058649,2017-04-20,0,13
20154952,2017-04-20,0,16
43384981,2017-04-20,0,7
9816995,2017-04-20,0,6
25235145,2017-04-20,0,9
19287541,2017-04-20,0,13
47783300,2017-04-20,0,7
8572735,2017-04-20,0,13
14060072,2017-04-20,0,10
16048779,2017-04-20,0,54
43071111,2017-04-20,0,15
13868885,2017-04-20,0,9
34760541,2017-04-20,0,6
20069329,2017-04-20,0,9
8911349,2017-04-20,0,8
41442907,2017-04-20,0,4
5947374,2017-04-20,0,17
2373822,2017-04-20,0,8
36134149,2017-04-20,0,9
1313184,2017-04-20,0,8
11631508,2017-04-20,0,46
35305426,2017-04-20,0,11
35219496,2017-04-20,0,20
6063059,2017-04-20,0,11
37028684,2017-04-20,0,6
27553642,2017-04-20,0,18
16421287,2017-04-20,0,21
43649277,2017-04-20,0,8
46072872,2017-04-20,0,10
35244081,2017-04-20,0,20
19149481,2017-04-20,0,13
33017230,2017-04-20,0,7
20107719,2017-04-20,0,14
23328024,2017-04-20,0,18
16491204,2017-04-20,0,6
830462,2017-04-20,0,12
6596177,2017-04-20,0,11
32913854,2017-04-20,0,2
14340583,2017-04-20,0,7
44103590,2017-04-20,0,12
39337040,2017-04-20,0,7
16906071,2017-04-20,0,17
14453765,2017-04-20,0,7
1720149,2017-04-20,0,10
30268506,2017-04-20,0,27
16692457,2017-04-20,0,16
23771920,2017-04-20,0,10
35526964,2017-04-20,0,18
23654637,2017-04-20,0,7
47119722,2017-04-20,0,27
10067552,2017-04-20,0,5
34224288,2017-04-20,0,14
16393301,2017-04-20,0,10
23464244,2017-04-20,0,70
47173495,2017-04-20,0,4
43289655,2017-04-20,0,11
801941,2017-04-20,0,12
7023759,2017-04-20,0,11
18460949,2017-04-20,0,12
45055922,2017-04-20,0,8
17531221,2017-04-20,0,16
47432522,2017-04-20,0,6
8705988,2017-04-20,0,8
27738679,2017-04-20,0,13
31477048,2017-04-20,0,9
24886236,2017-04-20,0,14
46298901,2017-04-20,0,5
9316051,2017-04-20,0,9
16896624,2017-04-20,0,7
41445166,2017-04-20,0,8
7243336,2017-04-20,0,16
46008999,2017-04-20,0,18
46652330,2017-04-20,0,7
21529284,2017-04-20,0,13
25064357,2017-04-20,0,4
47321367,2017-04-20,0,18
10618267,2017-04-20,0,8
1885509,2017-04-20,0,16
43032426,2017-04-20,0,10
28377213,2017-04-20,0,9
7635901,2017-04-20,0,22
7533508,2017-04-20,0,8
18905282,2017-04-20,0,8
37239879,2017-04-20,0,17
47337388,2017-04-20,0,6
7468561,2017-04-20,0,27
30218090,2017-04-20,0,15
43135698,2017-04-20,0,11
45250837,2017-04-20,0,7
35308292,2017-04-20,0,12
15562479,2017-04-20,1,19
24555210,2017-04-20,0,11
14320209,2017-04-20,0,95
23609029,2017-04-20,0,7
33137790,2017-04-20,0,33
25977713,2017-04-20,0,17
39628458,2017-04-20,0,9
35223263,2017-04-20,0,7
47510761,2017-04-20,0,5
32016479,2017-04-20,0,6
12977005,2017-04-20,0,4
16457508,2017-04-20,0,7
40109216,2017-04-20,0,7
21835441,2017-04-20,0,2
24758459,2017-04-20,0,7
9428539,2017-04-20,0,6
20825258,2017-04-20,0,17
46213335,2017-04-20,0,10
36700064,2017-04-20,0,13
43256933,2017-04-20,0,17
43394479,2017-04-20,0,54
39121696,2017-04-20,0,9
24484210,2017-04-20,0,16
12209087,2017-04-20,0,14
19899103,2017-04-20,0,5
44152116,2017-04-20,0,19
45344636,2017-04-20,0,21
41137017,2017-04-20,0,14
47406127,2017-04-20,0,16
1867385,2017-04-20,0,14
36159708,2017-04-20,0,6
33785018,2017-04-20,0,11
20021990,2017-04-20,0,5
39053022,2017-04-20,1,8
20598506,2017-04-20,0,14
13379696,2017-04-20,0,12
27130605,2017-04-20,0,14
31096323,2017-04-20,0,5
27005061,2017-04-20,0,9
24115772,2017-04-20,0,10
14570564,2017-04-20,0,14
4531092,2017-04-20,0,43
37074512,2017-04-20,0,6
13956294,2017-04-20,0,5
30069503,2017-04-20,0,10
268779,2017-04-20,0,10
4127618,2017-04-20,0,12
7029014,2017-04-20,0,9
14225326,2017-04-20,0,4
27005104,2017-04-20,0,9
8217356,2017-04-20,0,16
13276725,2017-04-20,0,19
13676055,2017-04-20,0,12
9424394,2017-04-20,0,16
12360105,2017-04-20,0,6
11911883,2017-04-20,0,9
31231090,2017-04-20,0,15
21128909,2017-04-20,0,7
26097332,2017-04-20,0,3
43144017,2017-04-20,0,12
2147609,2017-04-20,0,45
10209795,2017-04-20,0,10
40395939,2017-04-20,0,15
2086855,2017-04-20,0,16
40177469,2017-04-20,0,6
12518463,2017-04-20,0,9
47129434,2017-04-20,0,4
27031652,2017-04-20,0,4
10325944,2017-04-20,0,7
16403574,2017-04-20,1,23
27360887,2017-04-20,0,55
9414134,2017-04-20,0,6
47161269,2017-04-20,0,6
6328343,2017-04-20,0,8
9154323,2017-04-20,0,8
5563377,2017-04-20,0,5
8108412,2017-04-20,0,17
10992429,2017-04-20,0,9
26311034,2017-04-20,0,13
33983338,2017-04-20,0,11
36001751,2017-04-20,0,10
23483393,2017-04-20,0,14
27951692,2017-04-20,0,7
19770006,2017-04-20,0,15
21782019,2017-04-20,0,20
46895560,2017-04-20,0,11
22412673,2017-04-20,0,49
31759442,2017-04-20,0,8
19472523,2017-04-20,0,6
44197566,2017-04-20,0,14
40007439,2017-04-20,0,9
47316690,2017-04-20,0,16
30678001,2017-04-20,0,12
47181212,2017-04-20,0,8
36150439,2017-04-20,0,14
35496400,2017-04-20,0,23
29017998,2017-04-20,0,10
47302696,2017-04-20,0,5
10933023,2017-04-20,0,11
31674309,2017-04-20,0,9
36807095,2017-04-20,0,18
31856329,2017-04-20,0,14
39842488,2017-04-20,0,8
40953999,2017-04-20,0,16
24747076,2017-04-20,0,15
36023309,2017-04-20,0,13
27656615,2017-04-20,0,18
17973842,2017-04-20,0,11
47055153,2017-04-20,0,8
41048367,2017-04-20,0,11
12725233,2017-04-20,0,8
10693900,2017-04-20,0,13
7101606,2017-04-20,0,9
14638399,2017-04-20,0,5
23554264,2017-04-20,0,10
20500914,2017-04-20,0,8
44429327,2017-04-20,0,9
1840132,2017-04-20,0,17
31651214,2017-04-20,0,25
15909902,2017-04-20,0,9
35791834,2017-04-20,0,16
20418549,2017-04-20,0,9
24049332,2017-04-20,0,18
47214487,2017-04-20,0,11
41520757,2017-04-20,0,9
39035839,2017-04-20,0,26
35483269,2017-04-20,0,10
36103045,2017-04-20,0,7
4771677,2017-04-20,0,10
1012129,2017-04-20,0,12
40151327,2017-04-20,0,13
36529348,2017-04-20,0,6
25775158,2017-04-20,0,3
27029049,2017-04-20,0,9
7288187,2017-04-20,0,18
20085584,2017-04-20,0,21
33089065,2017-04-20,0,21
6836299,2017-04-20,0,6
33256419,2017-04-20,0,14
31057117,2017-04-20,0,15
17055298,2017-04-20,0,15
10030891,2017-04-20,0,10
31024423,2017-04-20,0,3
8175947,2017-04-20,0,9
31242191,2017-04-20,0,5
35064555,2017-04-20,0,7
20147314,2017-04-20,0,7
40162766,2017-04-20,0,5
19272564,2017-04-20,0,5
10165847,2017-04-20,0,10
5248269,2017-04-20,0,14
25401666,2017-04-20,0,17
36343093,2017-04-20,0,5
41169405,2017-04-20,0,13
30401375,2017-04-20,0,15
35263609,2017-04-20,0,27
10532522,2017-04-20,0,12
26484192,2017-04-20,0,9
259208,2017-04-20,0,5
31380072,2017-04-20,0,21
27279283,2017-04-20,0,6
13181759,2017-04-20,0,8
35453733,2017-04-20,0,12
30209721,2017-04-20,0,10
44030446,2017-04-20,0,9
16300927,2017-04-20,0,16
11574596,2017-04-20,0,7
5372736,2017-04-20,0,5
19139456,2017-04-20,0,7
31207131,2017-04-20,0,6
16244182,2017-04-20,0,10
37329252,2017-04-20,0,22
39305792,2017-04-20,0,28
14012809,2017-04-20,0,9
17190577,2017-04-20,0,12
26393974,2017-04-20,0,3
13345939,2017-04-20,0,16
19262700,2017-04-20,0,10
39457767,2017-04-20,0,7
40014933,2017-04-20,0,8
9251578,2017-04-20,0,8
2612007,2017-04-20,0,5
17120591,2017-04-20,0,13
2593776,2017-04-20,0,15
33176823,2017-04-20,0,7
12782697,2017-04-20,0,56
13366464,2017-04-20,0,8
33298005,2017-04-20,5,12
9783688,2017-04-20,0,13
21516330,2017-04-20,0,18
14583388,2017-04-20,0,53
9267327,2017-04-20,1,7
47648155,2017-04-20,0,3
19247854,2017-04-20,0,34
36685131,2017-04-20,0,10
4824479,2017-04-20,0,9
37213405,2017-04-20,0,14
37539412,2017-04-20,0,4
47067755,2017-04-20,0,13
20517431,2017-04-20,0,9
35506912,2017-04-20,0,58
27967324,2017-04-20,0,8
33104729,2017-04-20,0,11
26528061,2017-04-20,0,9
29285436,2017-04-20,0,15
21967103,2017-04-20,0,12
41659525,2017-04-20,0,8
46268933,2017-04-20,0,9
33535603,2017-04-20,0,10
39509105,2017-04-20,0,16
16581491,2017-04-20,0,7
31212840,2017-04-20,0,12
22796398,2017-04-20,0,8
43064243,2017-04-20,0,17
21755223,2017-04-20,0,8
31969986,2017-04-20,0,20
41910391,2017-04-20,0,15
14445756,2017-04-20,0,12
21712083,2017-04-20,0,5
33067456,2017-04-20,0,12
43135728,2017-04-20,0,10
1264453,2017-04-20,0,8
40113675,2017-04-20,0,8
35755560,2017-04-20,0,6
18734554,2017-04-20,0,10
11600942,2017-04-20,0,14
30855269,2017-04-20,0,14
33702715,2017-04-20,0,10
13828797,2017-04-20,0,8
47846020,2017-04-20,0,6
17128498,2017-04-20,0,16
14987953,2017-04-20,0,21
8824966,2017-04-20,0,25
7805829,2017-04-20,0,11
42135920,2017-04-20,0,17
27517361,2017-04-20,0,13
31017218,2017-04-20,0,10
28384648,2017-04-20,0,14
44185832,2017-04-20,0,13
37684663,2017-04-20,0,4
18067670,2017-04-20,0,10
25610728,2017-04-20,0,42
42194643,2017-04-20,0,9
21815196,2017-04-20,0,31
41474923,2017-04-20,0,19
24455480,2017-04-20,0,5
12883867,2017-04-20,0,13
24067575,2017-04-20,0,7
18375114,2017-04-20,0,10
40321790,2017-04-20,0,14
15352830,2017-04-20,0,10
36588914,2017-04-20,0,3
36991668,2017-04-20,0,10
33191512,2017-04-20,0,13
19187633,2017-04-20,0,7
41262824,2017-04-20,0,12
20673852,2017-04-20,0,7
46082651,2017-04-20,0,16
14345937,2017-04-20,0,47
13694539,2017-04-20,0,43
41040070,2017-04-20,0,26
17583737,2017-04-20,0,13
35140131,2017-04-20,0,10
40429062,2017-04-20,0,14
46316135,2017-04-20,0,7
47597063,2017-04-20,0,8
9714381,2017-04-20,0,13
14679534,2017-04-20,0,13
35011790,2017-04-20,0,14
44329930,2017-04-20,0,4
33275833,2017-04-20,0,54
28018259,2017-04-20,0,7
33160383,2017-04-20,0,12
18860621,2017-04-20,0,10
23186416,2017-04-20,0,9
23406543,2017-04-20,0,20
33014326,2017-04-20,0,14
22871046,2017-04-20,0,21
46320415,2017-04-20,0,17
44145935,2017-04-20,0,12
36233964,2017-04-20,0,13
730983,2017-04-20,0,13
28896182,2017-04-20,0,4
46571869,2017-04-20,0,6
31984621,2017-04-20,0,11
23388353,2017-04-20,0,12
13966501,2017-04-20,0,5
25643809,2017-04-20,0,8
47001271,2017-04-20,0,6
23729228,2017-04-20,0,35
20700336,2017-04-20,0,23
35807058,2017-04-20,0,7
36685173,2017-04-20,0,13
870026,2017-04-20,0,7
40626815,2017-04-20,0,10
36630963,2017-04-20,0,8
724810,2017-04-20,0,17
25334492,2017-04-20,0,8
4590073,2017-04-20,0,8
37593798,2017-04-20,0,13
39898458,2017-04-20,0,12
23279874,2017-04-20,0,13
37138832,2017-04-20,0,5
2176563,2017-04-20,0,14
13444623,2017-04-20,0,3
28697016,2017-04-20,0,1
45256621,2017-04-20,0,7
41138035,2017-04-20,0,10
5607472,2017-04-20,0,36
20500441,2017-04-20,0,28
27815875,2017-04-20,0,48
44062783,2017-04-20,0,9
12813287,2017-04-20,0,7
16968196,2017-04-20,0,17
31977319,2017-04-20,0,10
24420918,2017-04-20,0,8
4142849,2017-04-20,0,8
44335084,2017-04-20,0,15
47542550,2017-04-20,0,10
45805163,2017-04-20,0,11
19739683,2017-04-20,0,31
21594295,2017-04-20,0,12
18771359,2017-04-20,0,9
21277774,2017-04-20,0,9
43808875,2017-04-20,0,8
14374249,2017-04-20,0,5
23463040,2017-04-20,0,15
47279386,2017-04-20,0,23
12303856,2017-04-20,0,10
46060930,2017-04-20,0,11
46030828,2017-04-20,0,4
43069056,2017-04-20,0,10
33369263,2017-04-20,0,30
8955032,2017-04-20,0,7
47389520,2017-04-20,0,5
14185743,2017-04-20,0,11
40774354,2017-04-20,0,10
25436698,2017-04-20,0,93
15971718,2017-04-20,0,26
44119200,2017-04-20,0,26
39536591,2017-04-20,0,19
42081999,2017-04-20,0,6
43213636,2017-04-20,0,9
23186400,2017-04-20,0,15
27377764,2017-04-20,0,15
32043371,2017-04-20,0,6
6990828,2017-04-20,0,44
47212974,2017-04-20,0,8
623564,2017-04-20,0,32
40821690,2017-04-20,0,5
25647638,2017-04-20,0,8
9453325,2017-04-20,0,13
4113973,2017-04-20,0,33
44508607,2017-04-20,0,15
38210304,2017-04-20,0,10
41414001,2017-04-20,0,17
42396127,2017-04-20,0,19
45149482,2017-04-20,0,10
5520063,2017-04-20,0,8
45058339,2017-04-20,0,7
37566928,2017-04-20,0,12
39546295,2017-04-20,0,7
30187260,2017-04-20,0,7
28802454,2017-04-20,0,16
20585854,2017-04-20,0,25
47010030,2017-04-20,0,15
13808556,2017-04-20,0,10
28704639,2017-04-20,0,11
22767134,2017-04-20,0,12
15038361,2017-04-20,0,7
35462064,2017-04-20,0,7
33054228,2017-04-20,0,8
47448736,2017-04-20,0,10
40127419,2017-04-20,0,14
32070882,2017-04-20,0,19
44420430,2017-04-20,0,10
33261311,2017-04-20,0,3
6208597,2017-04-20,0,10
41165091,2017-04-20,0,19
28810487,2017-04-20,0,10
10775323,2017-04-20,0,10
39497759,2017-04-20,0,16
32527882,2017-04-20,0,12
31900587,2017-04-20,0,59
33135834,2017-04-20,0,8
39270448,2017-04-20,0,21
1813250,2017-04-20,0,21
43527763,2017-04-20,0,3
36398399,2017-04-20,0,13
17004945,2017-04-20,0,7
6758163,2017-04-20,0,15
45302541,2017-04-20,0,14
40639083,2017-04-20,0,36
30816538,2017-04-20,0,13
35312232,2017-04-20,0,11
19772137,2017-04-20,0,9
36457244,2017-04-20,0,10
25349009,2017-04-20,0,21
31828561,2017-04-20,0,8
17304600,2017-04-20,0,17
43365389,2017-04-20,0,18
24777495,2017-04-20,0,8
17212594,2017-04-20,0,51
10122059,2017-04-20,0,9
34920452,2017-04-20,0,6
41242382,2017-04-20,0,12
22864685,2017-04-20,0,1
37286737,2017-04-20,0,4
34268889,2017-04-20,0,13
15443981,2017-04-20,0,8
5846825,2017-04-20,0,4
39012363,2017-04-20,0,10
33073534,2017-04-20,0,12
26238557,2017-04-20,0,8
37285550,2017-04-20,0,15
36496609,2017-04-20,0,27
22146227,2017-04-20,0,12
11770622,2017-04-20,0,22
37358888,2017-04-20,0,11
27888464,2017-04-20,0,15
43180183,2017-04-20,0,12
26035438,2017-04-20,0,8
15778378,2017-04-20,0,43
35831176,2017-04-20,0,38
27510205,2017-04-20,0,5
35091453,2017-04-20,0,7
35159834,2017-04-20,0,10
27546242,2017-04-20,0,8
39128667,2017-04-20,0,12
43563033,2017-04-20,0,10
2701564,2017-04-20,0,68
39340165,2017-04-20,0,10
34572350,2017-04-20,0,16
41076982,2017-04-20,0,12
8694161,2017-04-20,0,18
40627391,2017-04-20,0,16
22699184,2017-04-20,0,8
783484,2017-04-20,0,14
42347491,2017-04-20,0,14
43427034,2017-04-20,0,3
5863631,2017-04-20,0,35
7658639,2017-04-20,0,11
47380199,2017-04-20,0,18
37178517,2017-04-20,0,24
40194221,2017-04-20,0,13
20277241,2017-04-20,0,12
4507420,2017-04-20,0,13
18913655,2017-04-20,0,8
24910468,2017-04-20,0,3
41813561,2017-04-20,0,23
33902191,2017-04-20,0,51
7916931,2017-04-20,0,18
2702794,2017-04-20,0,5
20733679,2017-04-20,0,21
14483263,2017-04-20,0,31
34013630,2017-04-20,0,11
40076213,2017-04-20,0,10
26908227,2017-04-20,0,10
26904151,2017-04-20,0,11
19353256,2017-04-20,0,9
14597060,2017-04-20,0,7
35542879,2017-04-20,0,13
24025648,2017-04-20,0,7
47464359,2017-04-20,0,6
13345801,2017-04-20,0,21
33910089,2017-04-20,0,8
14312839,2017-04-20,0,8
32068111,2017-04-20,0,7
26173039,2017-04-20,0,12
44163219,2017-04-20,0,11
22966154,2017-04-20,0,41
13903401,2017-04-20,0,10
6531771,2017-04-20,0,13
